t_s,current_a,label
3583.942411,0.821,normal
3583.943411,0.9125,normal
3583.944411,0.6806,normal
3583.945411,0.9003,normal
3583.946411,0.2075,normal
3583.947413,0.0214,normal
3583.948413,0.6806,normal
3583.949414,0.4792,normal
3583.950416,0.8698,normal
3583.951417,0.5829,normal
3583.952419,0.7721,normal
3583.953421,0.0458,normal
3583.954421,0.0153,normal
3583.955421,0.6134,normal
3583.956423,0.7782,normal
3583.957423,0.8149,normal
3583.958425,0.3327,normal
3583.959427,0.6379,normal
3583.960429,0.6775,normal
3583.961429,0.7264,normal
3583.962431,0.3998,normal
3583.963432,0.3876,normal
3583.964432,0.8698,normal
3583.965434,0.0397,normal
3583.966436,0.5097,normal
3583.967437,0.9308,normal
3583.968437,0.7782,normal
3583.969437,0.3388,normal
3583.970438,0.4059,normal
3583.971439,0.7172,normal
3583.97244,0.0214,normal
3583.973442,0.4731,normal
3583.974444,0.7782,normal
3583.975446,0.1923,normal
3583.976446,0.528,normal
3583.977447,0.705,normal
3583.978449,0.9003,normal
3583.979449,0.7538,normal
3583.980449,0.0,normal
3583.981451,0.0153,normal
3583.982452,0.6806,normal
3583.983452,0.7905,normal
3583.984452,0.0214,normal
3583.985453,0.7172,normal
3583.986453,0.1923,normal
3583.987455,0.5829,normal
3583.988456,0.6745,normal
3583.989456,0.8942,normal
3583.990457,0.8759,normal
3583.991459,3.7051,normal
3583.992461,0.7386,normal
3583.993463,0.8759,normal
3583.994463,0.7172,normal
3583.995463,0.3876,normal
3583.996464,0.6958,normal
3583.997465,0.9003,normal
3583.998465,0.5036,normal
3583.999467,0.3876,normal
3584.000467,0.3082,normal
3584.001467,0.8027,normal
3584.002469,0.0214,normal
3584.003469,0.7294,normal
3584.004471,0.6012,normal
3584.005471,0.5768,normal
3584.006471,0.4853,normal
3584.007472,0.6256,normal
3584.008473,0.821,normal
3584.009473,0.7538,normal
3584.010473,0.4853,normal
3584.011474,0.8637,normal
3584.012474,0.2869,normal
3584.013476,0.0,normal
3584.014476,0.5829,normal
3584.015476,1.2849,normal
3584.016476,0.6562,normal
3584.017476,0.6623,normal
3584.018477,0.6806,normal
3584.019478,0.8149,normal
3584.02048,0.3021,normal
3584.02148,0.7233,normal
3584.02248,0.9492,normal
3584.023481,0.7477,normal
3584.024482,0.0214,normal
3584.025483,0.6256,normal
3584.026484,0.5646,normal
3584.027484,0.7996,normal
3584.028484,0.5768,normal
3584.029484,0.7111,normal
3584.030484,0.8149,normal
3584.031484,0.1679,normal
3584.032485,0.4975,normal
3584.033485,0.8668,normal
3584.034485,0.8393,normal
3584.035485,0.3082,normal
3584.036486,0.6806,normal
3584.037487,0.4669,normal
3584.038487,0.5097,normal
3584.039488,0.5036,normal
3584.04049,0.1679,normal
3584.04149,0.4731,normal
3584.04249,0.0458,normal
3584.04349,0.5707,normal
3584.044491,0.644,normal
3584.045493,0.119,normal
3584.046493,0.4364,normal
3584.047494,0.8027,normal
3584.048494,0.8027,normal
3584.049496,0.8454,normal
3584.050496,0.4608,normal
3584.051498,0.9247,normal
3584.052498,0.7935,normal
3584.053499,0.1679,normal
3584.054501,0.6256,normal
3584.055501,0.6806,normal
3584.056503,0.821,normal
3584.057504,0.7172,normal
3584.058505,0.8332,normal
3584.059505,0.5829,normal
3584.060507,0.1801,normal
3584.061507,0.3266,normal
3584.062507,0.6134,normal
3584.063507,0.8515,normal
3584.064507,0.5036,normal
3584.065507,0.8576,normal
3584.066507,0.4853,normal
3584.067509,0.0702,normal
3584.06851,0.5768,normal
3584.06951,0.5463,normal
3584.07051,0.7935,normal
3584.071511,0.6073,normal
3584.072511,0.7782,normal
3584.073513,1.0651,normal
3584.074515,3.0062,normal
3584.075516,0.705,normal
3584.076518,0.8759,normal
3584.07752,0.8759,normal
3584.07852,0.5829,normal
3584.079521,0.5707,normal
3584.080523,0.1618,normal
3584.081524,0.7477,normal
3584.082524,0.5097,normal
3584.083525,0.8454,normal
3584.084527,0.7966,normal
3584.085528,0.2899,normal
3584.08653,0.6073,normal
3584.087531,0.5829,normal
3584.088531,0.8454,normal
3584.089532,0.6623,normal
3584.090532,0.7264,normal
3584.091532,0.2777,normal
3584.092533,0.2289,normal
3584.093533,0.6623,normal
3584.094533,0.9583,normal
3584.095533,0.8027,normal
3584.096533,0.5524,normal
3584.097533,0.4608,normal
3584.098535,0.7538,normal
3584.099535,0.2594,normal
3584.100535,0.644,normal
3584.101537,0.4059,normal
3584.102537,0.6379,normal
3584.103538,0.4608,normal
3584.10454,0.7294,normal
3584.105541,0.7538,normal
3584.106543,0.6501,normal
3584.107544,0.4547,normal
3584.108544,0.8271,normal
3584.109546,0.0946,normal
3584.110548,0.0,normal
3584.111548,0.6379,normal
3584.112548,0.0,normal
3584.113549,0.7477,normal
3584.114549,0.4059,normal
3584.115549,0.1679,normal
3584.116549,0.1923,normal
3584.11755,0.0,normal
3584.11855,0.6195,normal
3584.11955,1.7549,normal
3584.120552,0.3144,normal
3584.121552,0.2167,normal
3584.122552,0.4792,normal
3584.123554,0.7172,normal
3584.124554,0.9003,normal
3584.125554,0.5829,normal
3584.126554,0.7966,normal
3584.127554,0.4059,normal
3584.128555,0.1251,normal
3584.129555,0.705,normal
3584.130555,0.5524,normal
3584.131555,0.7782,normal
3584.132555,0.3021,normal
3584.133555,0.7416,normal
3584.134557,0.5524,normal
3584.135557,0.0153,normal
3584.136557,0.6714,normal
3584.137559,1.0224,normal
3584.13856,0.7966,normal
3584.13956,0.6073,normal
3584.14056,0.6134,normal
3584.141561,0.2289,normal
3584.142562,0.8515,normal
3584.143562,0.0214,normal
3584.144563,0.821,normal
3584.145564,0.4364,normal
3584.146565,0.3632,normal
3584.147566,0.6806,normal
3584.148567,0.9247,normal
3584.149568,0.5097,normal
3584.15057,0.5829,normal
3584.15157,0.7599,normal
3584.152571,0.8759,normal
3584.153571,0.1068,normal
3584.154573,0.6562,normal
3584.155573,0.9308,normal
3584.156574,0.7477,normal
3584.157574,0.5005,normal
3584.158575,0.7416,normal
3584.159575,0.1434,normal
3584.160576,0.7233,normal
3584.161576,0.1587,normal
3584.162577,0.8454,normal
3584.163577,0.4853,normal
3584.164579,0.3388,normal
3584.165581,0.0336,normal
3584.166581,0.5707,normal
3584.167582,0.2777,normal
3584.168584,0.6226,normal
3584.169584,0.5677,normal
3584.170585,0.528,normal
3584.171586,0.0458,normal
3584.172587,0.7416,normal
3584.173587,0.1373,normal
3584.174589,0.5341,normal
3584.175589,0.3327,normal
3584.176589,0.7538,normal
3584.177589,0.1679,normal
3584.17859,0.8027,normal
3584.17959,0.9492,normal
3584.18059,0.7477,normal
3584.181591,0.7294,normal
3584.182593,0.1618,normal
3584.183595,0.7355,normal
3584.184595,0.0,normal
3584.185596,0.8515,normal
3584.186597,0.5768,normal
3584.187597,0.5951,normal
3584.188598,0.705,normal
3584.189598,0.7172,normal
3584.1906,0.4731,normal
3584.191601,0.647,normal
3584.192601,0.0458,normal
3584.193602,0.3388,normal
3584.194603,0.5829,normal
3584.195603,0.4486,normal
3584.196603,0.0,normal
3584.197603,0.2594,normal
3584.198605,0.8271,normal
3584.199606,0.7599,normal
3584.200607,0.3388,normal
3584.201609,0.6623,normal
3584.202609,0.7538,normal
3584.20361,0.7721,normal
3584.20461,0.3632,normal
3584.205612,0.3449,normal
3584.206613,0.7172,normal
3584.207613,0.2289,normal
3584.208613,0.5158,normal
3584.209613,0.1404,normal
3584.210615,0.821,normal
3584.211617,0.0275,normal
3584.212619,0.7782,normal
3584.21362,0.9431,normal
3584.214621,0.7966,normal
3584.215621,0.1862,normal
3584.216623,0.2258,normal
3584.217624,0.6623,normal
3584.218624,0.8576,normal
3584.219626,0.7477,normal
3584.220628,0.7782,normal
3584.221629,0.2106,normal
3584.22263,0.119,normal
3584.223631,0.766,normal
3584.224631,0.6806,normal
3584.225633,0.8027,normal
3584.226635,0.4669,normal
3584.227635,0.705,normal
3584.228636,0.3144,normal
3584.229638,0.3449,normal
3584.23064,0.6989,normal
3584.23164,0.7782,normal
3584.232642,0.1618,normal
3584.233642,0.2777,normal
3584.234644,0.5768,normal
3584.235645,1.0529,normal
3584.236647,0.6256,normal
3584.237649,0.5829,normal
3584.23865,0.7538,normal
3584.23965,0.7477,normal
3584.240651,0.4303,normal
3584.241653,0.6806,normal
3584.242653,0.8759,normal
3584.243653,0.5097,normal
3584.244654,0.3388,normal
3584.245656,0.7416,normal
3584.246656,0.5585,normal
3584.247658,0.5951,normal
3584.248658,0.1434,normal
3584.249658,0.7172,normal
3584.250658,0.0397,normal
3584.251658,0.4792,normal
3584.252659,0.4181,normal
3584.253659,0.8698,normal
3584.254661,0.2472,normal
3584.255661,0.0214,normal
3584.256661,0.7294,normal
3584.257661,0.1679,normal
3584.258661,0.8454,normal
3584.259661,0.5158,normal
3584.260661,0.4364,normal
3584.261662,0.7477,normal
3584.262663,0.8362,normal
3584.263665,0.1618,normal
3584.264666,0.6989,normal
3584.265667,0.8393,normal
3584.266667,0.3021,normal
3584.267667,0.5829,normal
3584.268669,0.9247,normal
3584.269669,0.6806,normal
3584.270669,0.174,normal
3584.27167,0.3571,normal
3584.27267,0.8576,normal
3584.273672,0.5341,normal
3584.274673,0.351,normal
3584.275674,0.7966,normal
3584.276676,0.4547,normal
3584.277676,0.2411,normal
3584.278677,0.6501,normal
3584.279677,0.2625,normal
3584.280677,0.6989,normal
3584.281677,0.4608,normal
3584.282677,0.6562,normal
3584.283679,0.8027,normal
3584.284681,0.7294,normal
3584.285682,0.644,normal
3584.286684,0.7233,normal
3584.287685,0.2594,normal
3584.288686,0.0153,normal
3584.289686,0.6195,normal
3584.290686,0.8851,normal
3584.291686,0.766,normal
3584.292686,0.1862,normal
3584.293688,0.6989,normal
3584.29469,0.4853,normal
3584.295692,0.8149,normal
3584.296693,0.3266,normal
3584.297694,0.882,normal
3584.298696,0.8454,normal
3584.299697,0.0214,normal
3584.300697,0.5524,normal
3584.301697,0.9858,normal
3584.302697,0.5097,normal
3584.303698,0.3388,normal
3584.3047,0.3876,normal
3584.305701,0.821,normal
3584.306701,0.6073,normal
3584.307701,0.5524,normal
3584.308701,0.6134,normal
3584.309702,0.351,normal
3584.310704,0.1862,normal
3584.311705,0.6562,normal
3584.312707,0.9644,normal
3584.313707,0.3144,normal
3584.314708,0.4547,normal
3584.31571,0.644,normal
3584.31671,0.7264,normal
3584.31771,0.8393,normal
3584.318712,0.4792,normal
3584.319712,0.7782,normal
3584.320712,0.8454,normal
3584.321712,0.0,normal
3584.322713,0.6073,normal
3584.323713,0.8088,normal
3584.324714,0.8454,normal
3584.325714,0.4364,normal
3584.326716,0.705,normal
3584.327718,0.6195,normal
3584.328718,0.6928,normal
3584.329718,0.3876,normal
3584.330718,0.7782,normal
3584.33172,0.766,normal
3584.33272,0.9003,normal
3584.333721,0.6195,normal
3584.334721,0.4731,normal
3584.335722,0.3754,normal
3584.336724,0.2411,normal
3584.337724,0.7294,normal
3584.338725,0.6318,normal
3584.339725,0.7233,normal
3584.340727,0.2045,normal
3584.341728,0.705,normal
3584.34273,0.0824,normal
3584.34373,0.8759,normal
3584.344732,0.6562,normal
3584.345732,0.8454,normal
3584.346732,0.6073,normal
3584.347732,0.0,normal
3584.348732,0.6501,normal
3584.349733,1.1201,normal
3584.350733,0.763,normal
3584.351733,0.3815,normal
3584.352734,0.7294,normal
3584.353736,0.4303,normal
3584.354738,0.3205,normal
3584.355738,0.4731,normal
3584.356739,0.7447,normal
3584.357741,1.6877,normal
3584.358743,0.2289,normal
3584.359744,0.5402,normal
3584.360745,1.0224,normal
3584.361745,0.7477,normal
3584.362746,0.2533,normal
3584.363747,0.7538,normal
3584.364749,0.0,normal
3584.36575,0.8149,normal
3584.366751,0.4242,normal
3584.367753,0.7111,normal
3584.368755,0.4547,normal
3584.369756,0.0,normal
3584.370758,0.3876,normal
3584.371759,0.9492,normal
3584.372759,0.3388,normal
3584.373759,0.2167,normal
3584.374759,0.7721,normal
3584.375759,0.7935,normal
3584.376759,0.9125,normal
3584.377761,0.6256,normal
3584.378763,0.7996,normal
3584.379765,0.0702,normal
3584.380766,0.0214,normal
3584.381768,0.7294,normal
3584.38277,0.8332,normal
3584.38377,0.8515,normal
3584.38477,0.5036,normal
3584.38577,0.412,normal
3584.38677,0.6562,normal
3584.387771,0.9247,normal
3584.388771,0.6318,normal
3584.389771,0.6562,normal
3584.390771,0.8698,normal
3584.391773,0.0214,normal
3584.392775,0.6073,normal
3584.393777,0.9614,normal
3584.394778,0.4975,normal
3584.395778,0.5341,normal
3584.39678,0.705,normal
3584.39778,0.6501,normal
3584.398782,0.8759,normal
3584.399784,0.235,normal
3584.400786,0.8393,normal
3584.401786,0.296,normal
3584.402786,0.119,normal
3584.403786,0.7477,normal
3584.404786,0.9369,normal
3584.405786,0.3754,normal
3584.406788,0.4486,normal
3584.407789,0.5463,normal
3584.408791,0.0214,normal
3584.409792,0.8454,normal
3584.410793,0.705,normal
3584.411793,0.7966,normal
3584.412793,0.4608,normal
3584.413794,0.1923,normal
3584.414794,0.7233,normal
3584.415796,1.1201,normal
3584.416796,0.8423,normal
3584.417798,0.5341,normal
3584.418799,0.5829,normal
3584.419801,0.3388,normal
3584.420801,0.6806,normal
3584.421801,0.5463,normal
3584.422802,0.8332,normal
3584.423802,0.7905,normal
3584.424803,0.3876,normal
3584.425805,0.6318,normal
3584.426805,0.0,normal
3584.427805,0.7935,normal
3584.428805,0.0855,normal
3584.429807,0.7294,normal
3584.430807,0.8088,normal
3584.431809,0.0214,normal
3584.432809,0.5524,normal
3584.433809,0.9614,normal
3584.43481,0.3815,normal
3584.43581,0.1862,normal
3584.43681,0.705,normal
3584.43781,0.7599,normal
3584.43881,0.4975,normal
3584.43981,0.6073,normal
3584.440811,0.7508,normal
3584.441811,0.5341,normal
3584.442811,0.1373,normal
3584.443812,0.7599,normal
3584.444812,0.6562,normal
3584.445812,0.3998,normal
3584.446812,0.296,normal
3584.447812,0.6684,normal
3584.448812,0.6226,normal
3584.449813,0.9492,normal
3584.450813,0.6501,normal
3584.451815,0.8668,normal
3584.452817,0.0183,normal
3584.453818,0.0,normal
3584.454818,0.119,normal
3584.45582,0.7172,normal
3584.456822,0.5951,normal
3584.457822,0.7111,normal
3584.458824,0.7599,normal
3584.459824,0.5249,normal
3584.460825,0.0183,normal
3584.461827,0.7477,normal
3584.462827,0.9919,normal
3584.463828,0.6012,normal
3584.464828,0.5646,normal
3584.46583,0.6928,normal
3584.466832,0.6867,normal
3584.467833,0.9003,normal
3584.468835,0.6256,normal
3584.469837,0.7233,normal
3584.470837,0.6928,normal
3584.471838,0.2411,normal
3584.472838,0.6745,normal
3584.473838,0.4242,normal
3584.474839,0.2838,normal
3584.475841,0.705,normal
3584.476843,0.766,normal
3584.477843,0.8698,normal
3584.478843,0.3632,normal
3584.479843,0.5341,normal
3584.480843,0.7416,normal
3584.481843,0.119,normal
3584.482844,0.2533,normal
3584.483846,0.528,normal
3584.484846,0.7721,normal
3584.485846,0.058,normal
3584.486846,0.5341,normal
3584.487846,0.7721,normal
3584.488847,0.7294,normal
3584.489849,0.3754,normal
3584.490851,0.7782,normal
3584.491852,0.821,normal
3584.492853,0.3144,normal
3584.493854,0.5341,normal
3584.494855,0.6134,normal
3584.495856,0.6806,normal
3584.496856,0.2106,normal
3584.497858,0.7782,normal
3584.498858,0.0,normal
3584.49986,0.7782,normal
3584.50086,0.3632,normal
3584.50186,0.8088,normal
3584.502861,0.7294,normal
3584.503863,0.1556,normal
3584.504864,0.4608,normal
3584.505865,0.9431,normal
3584.506867,0.7782,normal
3584.507867,0.3815,normal
3584.508869,0.5829,normal
3584.50987,0.1923,normal
3584.510872,0.8515,normal
3584.511872,0.6195,normal
3584.512872,0.8515,normal
3584.513872,0.1556,normal
3584.514874,0.2655,normal
3584.515875,0.5707,normal
3584.516876,0.2045,normal
3584.517876,0.7966,normal
3584.518876,0.705,normal
3584.519876,0.647,normal
3584.520878,0.7538,normal
3584.521878,0.5463,normal
3584.522878,0.705,normal
3584.52388,0.9583,normal
3584.52488,0.8332,normal
3584.525881,0.3998,normal
3584.526881,0.644,normal
3584.527883,0.3876,normal
3584.528884,0.8515,normal
3584.529884,0.6379,normal
3584.530884,0.8271,normal
3584.531885,0.8759,normal
3584.532885,0.1862,normal
3584.533885,0.4608,normal
3584.534885,0.3876,normal
3584.535885,0.8759,normal
3584.536886,0.6745,normal
3584.537888,0.821,normal
3584.53889,0.4364,normal
3584.539891,0.1007,normal
3584.540892,0.5829,normal
3584.541893,0.8698,normal
3584.542894,0.4242,normal
3584.543896,0.3082,normal
3584.544896,0.705,normal
3584.545896,0.7599,normal
3584.546897,0.5707,normal
3584.547898,0.8332,normal
3584.5489,0.6684,normal
3584.549902,0.3632,normal
3584.550902,0.1068,normal
3584.551903,0.7538,normal
3584.552905,0.7477,normal
3584.553905,0.8027,normal
3584.554906,0.4303,normal
3584.555906,0.5585,normal
3584.556908,0.2411,normal
3584.557909,0.1129,normal
3584.55891,0.7782,normal
3584.559911,0.9186,normal
3584.560912,0.4608,normal
3584.561912,0.2655,normal
3584.562914,0.6256,normal
3584.563916,0.644,normal
3584.564917,0.8576,normal
3584.565918,0.6195,normal
3584.566918,0.7416,normal
3584.567918,0.6806,normal
3584.568918,0.3998,normal
3584.569919,0.5585,normal
3584.570919,0.9675,normal
3584.571921,0.8149,normal
3584.572921,0.4853,normal
3584.573921,0.7416,normal
3584.574921,0.0,normal
3584.575922,0.6501,normal
3584.576923,0.3632,normal
3584.577923,0.766,normal
3584.578923,0.8088,normal
3584.579924,0.1984,normal
3584.580924,0.6256,normal
3584.581924,0.0,normal
3584.582925,0.7782,normal
3584.583925,0.0824,normal
3584.584926,0.1312,normal
3584.585927,0.4975,normal
3584.586929,0.3876,normal
3584.587929,0.6501,normal
3584.588929,0.7966,normal
3584.589929,0.2045,normal
3584.59093,0.2167,normal
3584.59193,0.6989,normal
3584.59293,0.8179,normal
3584.59393,0.4425,normal
3584.59493,0.3144,normal
3584.59593,0.644,normal
3584.596932,0.6806,normal
3584.597934,0.824,normal
3584.598936,0.7294,normal
3584.599938,0.4547,normal
3584.600938,0.7538,normal
3584.601939,0.6806,normal
3584.602941,0.3205,normal
3584.603941,0.8637,normal
3584.604941,0.6684,normal
3584.605941,0.1801,normal
3584.606941,0.6684,normal
3584.607942,0.8759,normal
3584.608943,0.644,normal
3584.609944,0.3571,normal
3584.610944,0.3205,normal
3584.611945,0.7782,normal
3584.612947,0.3632,normal
3584.613947,0.351,normal
3584.614947,0.6806,normal
3584.615947,0.2899,normal
3584.616947,0.0,normal
3584.617948,0.6134,normal
3584.618949,0.8668,normal
3584.61995,0.4608,normal
3584.62095,1.1628,normal
3584.621951,1.2543,normal
3584.622951,0.7966,normal
3584.623951,0.8759,normal
3584.624951,0.3876,normal
3584.625951,0.6562,normal
3584.626951,0.7599,normal
3584.627951,0.4059,normal
3584.628951,0.5249,normal
3584.629952,0.8484,normal
3584.630952,0.8088,normal
3584.631954,0.2167,normal
3584.632954,0.5707,normal
3584.633954,0.8515,normal
3584.634956,0.3205,normal
3584.635958,0.3388,normal
3584.636959,0.6928,normal
3584.63796,1.645,normal
3584.638961,0.6531,normal
3584.639963,0.6256,normal
3584.640965,0.5951,normal
3584.641967,0.2075,normal
3584.642968,0.7538,normal
3584.643969,0.6073,normal
3584.644969,0.7782,normal
3584.645971,0.5341,normal
3584.646971,0.7111,normal
3584.647972,0.6134,normal
3584.648972,0.6806,normal
3584.649972,0.5982,normal
3584.650973,0.2167,normal
3584.651973,0.644,normal
3584.652974,0.5341,normal
3584.653976,0.3754,normal
3584.654976,0.3815,normal
3584.655978,0.2289,normal
3584.65698,0.705,normal
3584.657982,0.0183,normal
3584.658983,0.2747,normal
3584.659983,0.7111,normal
3584.660983,0.0,normal
3584.661985,0.6806,normal
3584.662987,0.705,normal
3584.663987,0.8149,normal
3584.664987,0.0214,normal
3584.665987,0.5036,normal
3584.666989,0.5951,normal
3584.667989,0.6684,normal
3584.668991,0.7966,normal
3584.669991,0.3571,normal
3584.670991,0.4303,normal
3584.671991,0.4669,normal
3584.672991,0.7294,normal
3584.673992,0.3144,normal
3584.674992,0.8271,normal
3584.675993,0.7538,normal
3584.676993,0.5005,normal
3584.677993,0.5341,normal
3584.678995,0.6958,normal
3584.679995,0.7782,normal
3584.680995,0.8912,normal
3584.681997,0.6562,normal
3584.682999,0.8271,normal
3584.684,1.8281,normal
3584.685,0.6806,normal
3584.686003,0.5707,normal
3584.687004,0.7721,normal
3584.688004,0.644,normal
3584.689004,0.0214,normal
3584.690006,0.5829,normal
3584.691006,0.9431,normal
3584.692006,0.5036,normal
3584.693008,0.1434,normal
3584.694008,0.1618,normal
3584.695008,0.7966,normal
3584.696008,0.3327,normal
3584.697008,0.3388,normal
3584.698009,0.7111,normal
3584.699009,0.174,normal
3584.700009,0.8271,normal
3584.701011,0.5829,normal
3584.702011,0.4792,normal
3584.703013,0.2533,normal
3584.704013,0.7721,normal
3584.705013,0.4975,normal
3584.706013,0.7203,normal
3584.707014,0.7294,normal
3584.708015,0.6256,normal
3584.709015,0.5768,normal
3584.710017,0.6928,normal
3584.711017,0.4364,normal
3584.712019,0.998,normal
3584.713019,0.766,normal
3584.714021,0.6256,normal
3584.715021,0.7233,normal
3584.716021,0.0214,normal
3584.717022,0.3998,normal
3584.718022,0.9247,normal
3584.719024,0.8027,normal
3584.720024,0.412,normal
3584.721026,0.6714,normal
3584.722026,0.3571,normal
3584.723028,0.8759,normal
3584.72403,0.3205,normal
3584.725032,0.1312,normal
3584.726032,0.6653,normal
3584.727033,0.8759,normal
3584.728035,0.3296,normal
3584.729036,0.6989,normal
3584.730037,0.8088,normal
3584.731037,1.4802,normal
3584.732037,0.7111,normal
3584.733037,0.6806,normal
3584.734037,0.0092,normal
3584.735038,0.9186,normal
3584.736038,0.6806,normal
3584.737038,0.9003,normal
3584.738038,0.8637,normal
3584.739038,0.8576,normal
3584.740038,0.6806,normal
3584.741038,0.9369,normal
3584.74204,0.6806,normal
3584.743041,0.4975,normal
3584.744041,0.1312,normal
3584.745041,0.705,normal
3584.746042,0.2167,normal
3584.747043,0.351,normal
3584.748045,0.7416,normal
3584.749045,0.5097,normal
3584.750046,0.7538,normal
3584.751048,0.6928,normal
3584.752048,0.8851,normal
3584.753048,0.0153,normal
3584.75405,0.1618,normal
3584.755051,0.6501,normal
3584.756051,1.0377,normal
3584.757051,0.8393,normal
3584.758051,0.528,normal
3584.759051,0.6684,normal
3584.760051,0.4853,normal
3584.761053,0.766,normal
3584.762055,0.4792,normal
3584.763055,0.235,normal
3584.764055,0.7966,normal
3584.765056,0.7294,normal
3584.766056,0.2655,normal
3584.767057,0.7721,normal
3584.768058,0.7538,normal
3584.769058,0.0824,normal
3584.77006,0.0153,normal
3584.77106,1.0163,normal
3584.772062,0.2533,normal
3584.773062,0.1068,normal
3584.774064,0.7233,normal
3584.775064,0.6012,normal
3584.776064,0.8881,normal
3584.777064,0.6623,normal
3584.778064,0.5097,normal
3584.779065,0.6318,normal
3584.780066,0.7416,normal
3584.781066,0.6012,normal
3584.782067,0.528,normal
3584.783067,0.7538,normal
3584.784068,0.2289,normal
3584.78507,0.5738,normal
3584.786072,0.5585,normal
3584.787072,0.4975,normal
3584.788073,0.4425,normal
3584.789073,0.3327,normal
3584.790073,0.7782,normal
3584.791073,0.6256,normal
3584.792075,0.0153,normal
3584.793075,0.6989,normal
3584.794076,0.8912,normal
3584.795076,0.6318,normal
3584.796076,0.8088,normal
3584.797076,0.8576,normal
3584.798078,0.3571,normal
3584.799079,0.2899,normal
3584.800081,0.3876,normal
3584.801081,0.9858,normal
3584.802083,0.5768,normal
3584.803084,0.4669,normal
3584.804086,0.6745,normal
3584.805087,0.6012,normal
3584.806089,0.6806,normal
3584.807089,0.5402,normal
3584.80809,0.6073,normal
3584.80909,0.6195,normal
3584.81009,0.2533,normal
3584.81109,0.4731,normal
3584.81209,0.7966,normal
3584.813091,0.7416,normal
3584.814093,0.1801,normal
3584.815094,0.6195,normal
3584.816096,0.5768,normal
3584.817097,0.6012,normal
3584.818097,0.174,normal
3584.819098,0.7477,normal
3584.820098,0.528,normal
3584.8211,0.8515,normal
3584.822101,0.6562,normal
3584.823101,0.6806,normal
3584.824103,0.412,normal
3584.825105,0.6806,normal
3584.826106,0.6806,normal
3584.827106,0.3327,normal
3584.828106,0.7538,normal
3584.829106,0.2167,normal
3584.830107,0.6318,normal
3584.831107,0.8881,normal
3584.832107,0.1312,normal
3584.833107,0.2411,normal
3584.834107,0.0214,normal
3584.835109,0.8423,normal
3584.83611,0.0885,normal
3584.837111,0.0214,normal
3584.838112,0.3571,normal
3584.839114,1.3459,normal
3584.840115,0.6867,normal
3584.841115,0.4242,normal
3584.842115,0.6562,normal
3584.843115,0.9614,normal
3584.844115,0.6989,normal
3584.845115,0.5463,normal
3584.846116,0.7721,normal
3584.847116,0.0,normal
3584.848116,0.8332,normal
3584.849118,0.4853,normal
3584.850118,0.6562,normal
3584.851118,0.1312,normal
3584.85212,0.8698,normal
3584.85312,0.705,normal
3584.854122,0.7721,normal
3584.855123,0.1923,normal
3584.856123,0.6318,normal
3584.857124,0.705,normal
3584.858124,0.8668,normal
3584.859125,0.8515,normal
3584.860127,0.0458,normal
3584.861128,0.3388,normal
3584.862128,0.9003,normal
3584.863129,0.6745,normal
3584.86413,0.1251,normal
3584.865131,0.5951,normal
3584.866132,0.9736,normal
3584.867133,0.8271,normal
3584.868135,0.2899,normal
3584.869135,0.6928,normal
3584.870137,0.6928,normal
3584.871137,0.8759,normal
3584.872139,0.705,normal
3584.873139,0.7447,normal
3584.874139,0.5585,normal
3584.875139,0.8759,normal
3584.876139,0.4792,normal
3584.87714,0.296,normal
3584.878142,0.0092,normal
3584.879143,0.8271,normal
3584.880143,0.4853,normal
3584.881143,0.8515,normal
3584.882143,0.7721,normal
3584.883143,0.235,normal
3584.884145,0.7294,normal
3584.885145,0.8149,normal
3584.886145,0.6073,normal
3584.887147,0.4181,normal
3584.888147,0.6318,normal
3584.889147,0.7294,normal
3584.890148,0.7599,normal
3584.891148,0.6745,normal
3584.892148,0.7294,normal
3584.893148,0.7966,normal
3584.894148,0.6806,normal
3584.895148,0.3754,normal
3584.896148,0.5524,normal
3584.897148,0.8942,normal
3584.898148,0.235,normal
3584.899149,0.6012,normal
3584.90015,0.5524,normal
3584.90115,0.821,normal
3584.902152,0.5524,normal
3584.903153,0.6134,normal
3584.904154,0.5341,normal
3584.905154,0.6165,normal
3584.906154,0.4792,normal
3584.907154,0.7477,normal
3584.908155,0.1312,normal
3584.909157,1.0407,normal
3584.910157,0.4364,normal
3584.911159,0.8515,normal
3584.91216,0.4486,normal
3584.913161,0.0946,normal
3584.914161,0.6195,normal
3584.915162,0.5341,normal
3584.916162,0.7294,normal
3584.917162,0.5829,normal
3584.918163,0.7233,normal
3584.919165,0.7538,normal
3584.920167,0.7233,normal
3584.921169,0.4792,normal
3584.922171,0.8637,normal
3584.923171,0.4975,normal
3584.924173,0.0641,normal
3584.925174,0.5829,normal
3584.926174,0.6928,normal
3584.927176,0.8454,normal
3584.928177,0.1923,normal
3584.929177,0.705,normal
3584.930179,0.3754,normal
3584.93118,0.6195,normal
3584.932182,0.0122,normal
3584.933183,0.7477,normal
3584.934183,0.5829,normal
3584.935183,0.9369,normal
3584.936183,0.7966,normal
3584.937185,0.7294,normal
3584.938187,0.1282,normal
3584.939187,0.0,normal
3584.940187,0.5219,normal
3584.941188,0.9919,normal
3584.942189,0.8698,normal
3584.943189,0.6073,normal
3584.944189,0.6928,normal
3584.945189,1.6328,normal
3584.946191,0.8088,normal
3584.947192,0.1434,normal
3584.948194,0.821,normal
